id	reg	vb	hinc	hmem	hint	fixline	hcar	sex	agecat	marits	red	empst	hhead	pinc	sim	seg_ls	dog	cat	q40_12	q34#11	q34#12	q34#13	q34#14	q34#15	q34#16	q34#17	q34#18	q34#19	q34#20	q34#21	q34#22	q34#23	q34#24	q34#25	q34#26	q34#27	q34#28	q34#29
2405	31	1	14	6	1	2	2	1	1	1	1	1	2	 	1	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2406	51	5	13	3	1	2	1	2	2	1	1	2	2	20	1	6	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
2407	21	3	14	4	1	1	1	2	6	2	2	9	2	25	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2408	21	1	17	4	1	2	1	2	4	2	4	6	2	18	1	6	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
2409	11	6	14	4	1	1	1	2	4	2	3	2	2	17	1	3	0	0	6	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
2410	51	4	16	4	1	2	2	2	5	2	2	2	2	29	1	6	0	0	6	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0
2411	53	2	15	5	1	1	3	2	5	2	1	2	2	20	1	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2412	71	2	12	4	1	2	2	1	1	1	1	1	2	31	1	7	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2413	62	1	13	6	1	1	1	1	1	1	1	1	2	31	1	6	1	0	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2414	61	3	22	1	 	2	3	1	6	2	4	2	1	30	1	5	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2415	32	1	16	3	1	1	2	1	5	2	2	2	1	17	1	2	0	0	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2416	61	4	16	3	1	1	1	2	4	2	2	6	2	22	1	3	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2417	62	2	13	6	1	2	2	1	6	2	1	2	1	21	2	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0
2418	51	1	12	5	1	1	2	1	1	1	3	1	2	 	1	2	1	1	5	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
2419	52	4	16	3	1	2	1	2	1	1	1	1	2	 	1	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2420	72	4	14	4	1	2	1	2	4	2	3	2	2	16	1	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2421	81	1	16	1	1	2	1	2	6	2	1	9	1	21	1	2	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
2422	71	2	14	3	1	1	1	2	4	2	4	2	1	15	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2423	11	6	15	2	1	2	1	1	6	3	2	2	1	18	1	6	0	0	3	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0
2424	52	3	15	7	1	2	1	2	5	2	3	2	1	22	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2425	81	4	16	3	1	2	1	1	2	1	3	1	2	31	1	6	0	0	6	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2426	32	5	15	3	1	1	3	1	5	1	1	2	1	20	1	6	0	0	6	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
2427	21	4	15	4	1	2	1	1	1	1	1	1	2	 	1	5	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2428	52	5	17	3	1	1	1	2	2	1	3	1	2	31	1	3	1	0	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
2429	11	6	12	4	1	2	1	2	1	1	3	1	2	31	1	8	0	1	5	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2430	61	4	18	4	1	1	3	1	4	2	3	4	1	 	1	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2431	81	3	15	5	1	1	1	2	4	2	2	2	2	19	1	1	0	0	6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2432	32	3	13	4	1	1	2	2	5	2	4	2	2	16	1	4	0	0	6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
2433	72	4	13	6	1	2	2	2	5	2	2	2	2	20	1	3	1	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2434	21	1	13	3	1	2	2	2	6	5	2	9	1	22	1	3	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2435	21	4	14	4	1	2	1	2	4	1	2	2	2	18	1	3	0	1	6	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
2436	81	5	18	2	1	2	1	2	2	2	4	2	1	19	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2437	31	3	16	2	3	1	1	2	6	4	4	2	1	17	1	1	0	0	6	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2438	11	6	13	3	1	1	1	1	6	2	4	2	1	14	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2439	42	4	16	4	1	2	1	1	2	1	1	1	1	 	1	3	0	0	5	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
2440	62	1	13	5	1	2	2	1	4	2	2	2	1	17	1	6	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2441	71	4	13	4	1	1	1	2	4	2	3	2	2	22	1	6	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0
2442	31	5	15	3	1	2	2	2	3	2	3	2	2	20	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2443	51	2	13	4	1	1	2	1	1	1	1	1	2	 	1	1	1	1	2	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
2444	62	5	14	2	1	2	1	2	2	2	4	2	2	20	1	3	0	0	3	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0
2445	31	1	15	4	1	2	2	2	1	1	2	1	1	30	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0
2446	11	6	14	4	1	2	1	2	1	1	1	1	2	 	1	8	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0
2447	52	5	14	4	1	1	1	2	3	1	3	2	2	19	1	3	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
2448	42	4	16	2	1	1	3	2	4	2	3	6	2	31	1	6	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
2449	11	6	13	2	1	1	1	2	3	2	4	2	1	17	1	5	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
2450	61	4	11	6	1	2	2	1	3	2	1	2	1	15	1	4	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2451	62	1	13	4	1	2	2	1	2	1	3	1	2	 	1	7	1	0	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
2452	62	4	13	4	1	2	1	1	4	2	4	2	1	15	1	2	0	0	6	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
2453	52	1	14	3	1	2	2	2	3	2	4	6	1	29	1	3	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2454	81	5	16	4	1	1	1	1	5	2	3	2	1	16	1	4	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2455	61	4	15	2	3	1	3	1	6	4	4	2	1	16	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2456	72	2	15	3	1	2	2	2	2	3	4	1	2	 	1	6	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0
2457	31	4	13	3	1	1	2	1	6	2	2	9	2	21	1	2	0	1	6	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
2458	11	6	15	3	1	1	1	1	5	2	2	4	1	18	1	3	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2459	81	3	14	4	1	2	1	2	4	2	3	2	2	17	1	2	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
2460	81	3	16	4	1	2	1	1	4	2	1	2	1	16	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
2461	62	1	14	5	1	1	2	2	6	2	3	7	2	26	2	3	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2462	11	6	14	5	1	1	3	1	5	2	4	2	1	15	1	3	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
2463	11	6	12	4	1	1	1	1	1	1	1	1	2	 	1	6	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
2464	52	1	14	4	1	1	2	1	1	1	3	1	2	26	1	2	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2465	72	4	14	5	1	1	1	2	6	5	2	9	1	20	1	6	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2466	72	2	18	2	 	1	1	1	5	2	2	2	2	19	1	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2467	53	2	16	3	1	2	1	1	3	2	2	2	1	17	1	3	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
2468	11	6	12	4	1	1	2	2	5	2	2	2	2	15	1	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2469	42	3	16	3	1	2	1	1	6	2	1	8	2	20	2	3	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2470	62	1	14	5	5	1	1	1	1	1	3	1	2	31	1	6	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2471	21	2	17	3	1	2	3	2	4	4	1	2	1	18	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2472	11	6	12	2	1	1	1	1	6	2	4	4	1	15	1	6	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
2473	71	2	20	3	1	2	1	2	3	2	3	7	2	22	1	2	0	0	6	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0
2474	71	3	14	3	1	1	1	1	6	2	4	2	2	17	1	8	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
2475	21	1	15	4	1	1	2	1	1	1	1	1	2	 	1	5	1	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1
2476	62	5	14	3	1	1	3	2	1	1	2	2	2	17	1	6	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2477	62	5	15	3	1	1	1	1	6	2	4	2	1	 	1	2	1	0	4	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
2478	11	6	19	5	1	1	3	2	6	2	4	2	1	19	1	6	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2479	42	4	17	2	1	2	1	2	2	3	2	2	2	22	1	3	0	0	2	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0
2480	21	1	21	1	1	2	1	2	6	2	4	9	1	21	1	2	0	0	6	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0
2481	62	1	14	4	1	2	1	1	5	2	1	5	2	16	1	3	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2482	11	6	15	3	1	1	2	2	3	3	2	2	2	 	1	3	0	0	6	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0
2483	11	6	14	3	1	1	2	2	6	2	2	2	2	22	1	3	0	0	6	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
2484	42	2	14	4	1	1	1	1	5	2	2	2	1	17	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2485	71	5	19	1	1	2	1	2	5	4	3	2	1	19	1	6	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2486	81	3	20	3	1	1	3	2	4	5	1	7	1	20	1	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2487	71	2	14	3	1	1	1	1	6	2	3	8	1	17	1	2	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
2488	61	1	15	2	1	2	1	1	3	3	4	2	2	19	1	2	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2489	42	5	14	3	1	2	2	2	4	2	3	6	2	27	1	6	0	0	4	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0
2490	31	2	14	4	1	1	1	1	6	2	4	2	1	15	1	8	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
2491	31	4	14	3	4	2	2	1	2	1	1	1	2	31	1	6	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2492	52	2	15	4	1	2	1	2	2	1	3	1	2	 	1	2	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
2493	51	3	17	2	1	2	1	2	4	4	2	2	1	18	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
2494	72	4	15	4	1	1	1	2	2	1	1	1	2	 	1	3	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
2495	72	1	16	3	1	2	1	1	3	2	1	2	1	18	1	5	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2496	31	3	12	5	1	2	2	1	2	1	3	1	1	16	1	5	0	0	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2497	81	3	18	4	1	1	2	1	3	2	4	2	2	18	1	8	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
2498	72	2	11	2	1	1	2	2	6	2	2	2	2	11	1	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2499	41	1	14	4	1	1	1	1	4	2	3	2	1	15	1	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2500	11	6	13	2	1	2	1	1	3	3	4	2	1	15	1	6	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2501	32	5	14	3	1	2	1	2	4	2	4	2	1	22	1	6	0	0	6	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0
2502	11	6	13	4	1	2	1	1	1	1	1	1	1	 	1	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2503	51	1	14	5	1	1	2	2	6	5	1	9	1	23	2	4	1	0	5	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2504	52	1	11	3	1	1	2	1	1	1	3	1	1	 	1	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2505	62	5	25	3	5	1	1	2	6	5	1	7	1	25	1	6	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
2506	42	4	12	4	3	1	2	1	4	2	1	4	2	18	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2507	81	2	14	2	1	1	1	2	6	2	4	2	2	18	1	3	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2508	11	6	13	4	2	1	2	1	6	2	4	2	1	16	1	8	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2509	42	1	13	2	1	2	1	1	6	2	3	2	2	15	1	3	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
2510	42	3	17	3	1	2	1	1	3	2	3	2	1	17	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2511	11	6	13	4	1	1	2	1	2	1	1	1	2	 	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2512	71	4	13	4	1	1	1	2	4	2	4	2	2	16	1	6	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2513	31	1	14	2	1	2	2	2	2	3	4	2	1	18	1	6	0	0	6	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0
2514	62	2	15	6	1	1	1	2	4	1	1	9	2	23	1	8	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2515	21	3	15	4	2	1	1	2	5	2	1	6	2	24	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2516	52	5	14	5	2	2	1	1	1	1	3	1	1	30	1	3	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2517	52	3	13	4	1	2	2	1	3	1	3	2	1	17	1	8	1	1	6	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0
2518	53	2	14	4	1	2	1	2	4	2	4	4	2	17	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
2519	11	6	13	3	1	1	2	1	6	2	3	4	1	13	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2520	11	6	18	11	1	1	2	1	1	1	3	1	1	 	1	4	0	0	6	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2521	52	5	12	4	1	1	2	1	6	2	4	2	1	14	1	8	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0
2522	11	6	14	3	1	1	1	1	4	2	4	2	1	14	1	2	0	0	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2523	31	3	13	6	1	1	1	1	1	1	3	1	2	31	1	6	1	0	6	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
2524	61	4	14	4	1	1	1	1	5	2	4	2	1	16	1	6	0	0	6	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
2525	41	1	14	3	1	1	2	1	3	1	2	2	1	16	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2526	41	3	14	4	1	1	2	2	3	1	4	1	2	 	1	6	1	0	6	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
2527	81	4	13	3	1	2	1	1	4	2	4	2	1	14	1	3	0	0	6	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2528	32	3	14	4	1	1	2	2	5	2	4	2	1	16	1	8	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2529	81	5	11	4	1	1	1	1	2	1	4	1	2	 	1	6	0	0	6	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2530	21	1	15	3	1	2	1	2	6	2	2	4	2	22	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2531	71	2	16	5	1	1	2	1	5	2	3	2	1	18	1	2	0	1	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
2532	51	3	15	4	1	2	1	1	1	1	1	1	2	 	1	2	0	0	6	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2533	32	2	14	3	1	2	1	2	4	4	3	2	1	14	1	2	0	0	6	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
2534	53	4	13	4	1	2	2	2	5	2	4	2	1	14	1	2	0	0	6	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
2535	21	2	13	3	2	2	1	2	6	4	4	2	2	17	1	4	0	1	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1
2536	42	2	14	2	3	1	2	2	4	1	4	2	2	18	1	6	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0
2537	72	4	14	4	1	2	1	1	6	2	4	2	1	15	1	6	0	0	6	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
2538	31	2	12	6	1	2	2	2	2	1	2	2	2	20	1	2	1	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2539	53	4	16	4	1	2	1	2	6	2	1	9	2	22	1	3	0	0	3	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2540	62	5	17	2	1	2	3	1	2	1	4	1	1	19	1	6	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2541	81	2	13	4	1	1	2	1	2	1	3	1	2	31	1	6	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2542	11	6	14	4	1	1	2	1	5	2	4	2	1	15	1	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2543	62	2	14	6	1	1	1	2	4	2	1	6	2	27	1	3	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0
2544	53	3	15	4	1	2	3	2	2	3	1	6	1	 	1	3	0	0	6	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0
2545	11	6	14	4	1	1	1	2	5	2	2	2	2	19	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2546	53	4	13	4	1	2	1	1	5	2	4	2	1	15	1	3	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
2547	41	4	16	3	1	2	1	1	1	1	2	2	2	20	1	7	0	0	6	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
2548	62	2	15	4	1	2	1	1	1	1	2	1	2	 	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2549	81	5	14	4	1	1	2	2	2	1	4	1	1	 	1	2	0	0	6	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
2550	32	2	15	4	1	2	1	1	2	3	2	4	1	15	1	3	1	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2551	62	3	16	3	1	1	2	1	1	1	2	1	2	 	1	8	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2552	21	1	14	3	1	2	2	1	6	3	4	2	1	15	1	6	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2553	21	4	19	3	1	1	1	1	5	2	2	2	1	20	1	4	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
2554	81	4	16	5	1	2	1	2	4	3	2	6	2	22	1	3	0	0	6	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0
2555	81	5	22	2	5	2	3	2	2	1	2	1	2	31	1	6	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2556	72	2	19	2	1	2	1	1	4	2	3	2	2	19	1	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2557	11	6	16	4	1	1	1	2	3	2	1	2	1	23	1	3	1	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
2558	21	4	15	4	1	1	1	1	1	1	3	2	2	18	1	4	0	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2559	11	6	12	5	1	1	1	2	6	4	2	9	1	22	1	2	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2560	81	4	15	4	1	2	2	2	4	2	1	7	2	30	1	6	0	0	6	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0
2561	72	1	15	4	1	2	1	2	1	1	1	1	2	 	1	2	1	0	2	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
2562	81	5	15	2	1	2	2	2	2	3	4	2	2	19	1	6	0	0	3	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
2563	21	2	13	6	1	1	1	2	6	2	1	9	2	28	1	4	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2564	62	1	15	4	1	2	1	2	6	5	2	9	1	23	1	3	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
2565	61	3	15	3	2	1	1	1	4	1	2	4	1	19	1	6	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2566	32	2	13	4	1	2	1	1	4	2	1	2	1	15	1	3	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2567	21	1	14	3	1	1	2	1	6	2	3	2	1	18	1	8	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2568	31	1	15	4	1	2	2	2	5	2	2	2	2	19	1	3	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2569	81	3	15	4	1	2	3	1	5	2	3	2	2	19	1	6	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2570	51	5	15	2	2	2	3	2	6	4	3	2	1	20	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2571	42	3	16	3	1	2	1	2	6	2	1	9	2	26	1	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2572	72	2	13	3	1	1	2	2	4	2	4	2	2	16	1	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2573	42	2	13	5	1	2	1	2	1	1	1	1	2	 	1	3	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
2574	72	3	15	2	2	2	1	2	2	1	2	6	2	20	1	6	1	0	6	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1
2575	42	5	13	5	1	1	1	1	6	2	4	4	2	15	1	6	0	0	6	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2576	62	3	14	4	1	2	1	2	6	2	4	9	2	19	1	3	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2577	81	4	14	4	1	1	1	1	5	2	4	4	2	19	1	2	0	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2578	41	4	15	2	1	2	1	2	2	3	3	2	1	21	1	6	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2579	71	5	16	2	1	1	1	2	6	2	4	2	1	16	1	3	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
